text,label
我一直咳嗽得很厉害，而且似乎无法摆脱它。我也呼吸急促，一直咳出很多粘稠的唾液。我觉得真的很累很虚弱。,30
我一直在咳嗽，我真的很累。我一直咳出很多粘稠的粘液，而且发烧很高。,30
我一直呼吸困难，咳嗽得很厉害，感觉很累。我一直咳出很多又稠又粘的粘液，还发烧了。我只是觉得这一切让我筋疲力尽。,30
我一直干咳，呼吸困难，还发高烧。我也产生了很多粘液，感觉非常虚弱和疲劳。,30
我干咳了一个星期，呼吸困难。我感到虚弱和疲惫。,30
我这几天一直发高烧，口水也变稠，干咳，还见虚弱,30
我呼吸困难已经有几个星期了。当我试图锻炼时，或者当我在烟雾或其他刺激物周围时，这尤其糟糕。我也有持续的咳嗽，我总是很累。,30
我已经干咳和呼吸困难一个星期了。我也整天感到虚弱。,30
我已经呼吸困难好几天了。我发烧了，有很多粘液。你能推荐一些药吗？,30
我一直呼吸困难。我一直在咳嗽，而且咳出了很多又稠又粘的粘液。我也一直感到很累很虚弱。,30
我一直咳嗽得很厉害，呼吸不畅，而且太累了。我一直咳出很多粘稠的东西，而且还发烧了。我感觉真的很糟糕。,30
我已经咳嗽好几天了，呼吸真的很困难。我也真的很累很虚弱，还发烧了。我一直咳出很多粘液，这真的很难处理。,30
关节痛、呕吐、皮肤发黄、恶心、食欲不振、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
关节痛、呕吐、皮肤发黄、尿黑、恶心、食欲不振、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
呕吐、皮肤发黄、尿黑、恶心、食欲不振、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
关节痛、呕吐、皮肤发黄、尿黑、恶心、食欲不振、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
关节痛、呕吐、皮肤发黄、尿黑、食欲不振、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
关节痛、呕吐、皮肤发黄、尿黑、恶心、食欲不振、腹痛、轻度发热、眼睛发黄、肌肉疼痛,31
关节痛、呕吐、尿黑、恶心、食欲不振、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
关节痛、皮肤发黄、尿黑、恶心、食欲不振、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
关节痛、呕吐、皮肤发黄、尿黑、恶心、腹痛、腹泻、轻度发热、眼睛发黄、肌肉疼痛,31
甲型肝炎症状通常在你感染病毒几周后出现。但并不是每个甲型肝炎患者都会出现症状。如果你这样做，症状可能包括：异常疲劳和虚弱突然恶心呕吐腹泻腹痛或不适，特别是在你的下肋骨下的右上侧，在你的肝脏上方粘土色或灰色粪便食欲不振低烧深色尿液关节痛皮肤和眼白发黄（黄疸）强烈瘙痒这些症状可能相对较轻，几周后就会消失。然而，有时甲型肝炎会导致持续数月的严重疾病。,31
疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,32
疲劳、体重增加、情绪波动、嗜睡、头晕、脸和眼浮肿、甲状腺增大、指甲变脆、四肢肿胀、抑郁、易怒、月经异常,32
疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,32
体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,32
疲劳、体重增加、手脚冰冷、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,32
疲劳、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,32
疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,32
疲劳、体重增加、手脚冰冷、情绪波动、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,32
疲劳、痉挛、瘀伤、肥胖、腿肿、血管肿、小腿静脉突出,33
我的腿已经肿了几天了。我可以看到我皮肤上的血管凸出来。这对我来说不正常。,33
疲劳、抽筋、瘀伤、肥胖、腿肿、小腿静脉突出,33
疲劳、抽筋、瘀伤、肥胖、腿肿、血管肿,33
我的血管又胀又痛。我不能长时间站立，因为它会导致我的腿疼痛，类似于抽筋。,33
痉挛、瘀伤、肥胖、腿肿、血管肿、小腿静脉突出,33
疲劳、痉挛、瘀伤、腿肿、血管肿、小腿静脉突出,33
我的腿已经肿了几个星期了。情况越来越糟，现在我可以看到小腿上有很多静脉。我很担心。,33
我的小腿疼痛已经有一段时间了。当我长时间站立或行走时，情况会更糟。我的腿也开始肿胀，我可以看到一些非常明显的血管。,33
我腿上有红肿发痒的皮疹。它正在蔓延，并引起了很多不适。,33
我最近一直感到腿很疼。感觉像抽筋，长时间站立或行走会更严重。,33
我腿上有静脉曲张。他们肿胀，血管比平时更明显。随着时间的推移，肿胀似乎越来越严重。,33
我的腿很疼，尤其是长时间站立或行走的时候。我小腿上的皮肤也红肿了。,33
疲劳、瘀伤、肥胖、腿肿、血管肿、小腿静脉突出,33
疲劳、痉挛、肥胖、腿肿、血管肿、小腿静脉突出,33
我腿上有静脉曲张。它们肿了，从我的皮肤上突出来。他们很不舒服。,33
我小腿上发痒发炎的皮肤很难入睡。我还担心突出的血管。,33
当我长时间站立或行走时，我的腿很疼。当我做体育活动时，我会抽筋。我腿上也有瘀伤。,33
我的小腿抽筋越来越严重。我走不了多远就会变得很糟糕。,33
我腿上的静脉很明显，给我带来了很多不适。它们肿胀，从我的皮肤上突出来，透过我的衣服可以看到。,33
我的腿肿了，静脉从皮肤上突出来。它们很痛，晚上很难入睡。,33
我小腿上有突出的血管，这让我感到自我意识和尴尬。我相信问题是因为我超重了。,33
蜘蛛静脉打开弹出对话框关闭蜘蛛静脉蜘蛛静脉蜘蛛静脉在皮肤表面表现为细细的红线或网状血管网络。蜘蛛静脉是静脉曲张的一种轻度形式，通常出现在腿和脚上。蜘蛛静脉打开弹出对话框蜘蛛静脉打开弹出对话框打开弹出对话框关闭蜘蛛静脉蜘蛛静脉蜘蛛静脉在皮肤表面表现为细细的红线或网状血管网络。蜘蛛静脉是静脉曲张的一种轻度形式，通常出现在腿和脚上。闭合蜘蛛静脉蜘蛛静脉蜘蛛静脉在皮肤表面表现为细细的红线或网状血管网络。蜘蛛静脉是静脉曲张的一种轻度形式，通常出现在腿和脚上。闭合蜘蛛静脉蜘蛛静脉蜘蛛静脉在皮肤表面表现为细细的红线或网状血管网络。蜘蛛静脉是静脉曲张的一种轻度形式，通常出现在腿和脚上。闭合闭合闭合蜘蛛静脉蜘蛛静脉蜘蛛静脉在皮肤表面表现为细细的红线或网状血管网络。蜘蛛静脉是静脉曲张的一种轻度形式，通常出现在腿和脚上。蜘蛛静脉蜘蛛静脉在皮肤表面表现为细细的红线或网状血管网络。蜘蛛静脉是静脉曲张的一种轻度形式，通常出现在腿和脚上。蜘蛛静脉在皮肤表面表现为细细的红线或网状血管网络。蜘蛛静脉是静脉曲张的一种轻度形式，通常出现在腿和脚上。静脉曲张可能不会引起疼痛。静脉曲张的迹象包括：深紫色或蓝色的静脉，看起来扭曲和膨胀，通常看起来像腿上的绳索。当静脉曲张的疼痛迹象和症状出现时，它们可能包括：腿部疼痛或沉重的感觉烧灼感、悸动、肌肉痉挛和小腿肿胀长时间坐着或站着后疼痛加剧一条或多条静脉周围瘙痒静脉曲张周围皮肤颜色的变化蜘蛛静脉类似于静脉曲张，但它们更小。蜘蛛静脉更靠近皮肤表面，通常是红色或蓝色的。蜘蛛静脉出现在腿上，但也可以在脸上找到。它们大小不一，通常看起来像蜘蛛网。,33
我腿上有皮疹，而且越来越严重。我跑步有困难。,33
我走路或站立的时候小腿一直抽筋很久了。我腿上也有一些非常明显的静脉。,33
疲劳、痉挛、瘀伤、肥胖、血管肿胀、小腿静脉突出,33
我腿上有瘀伤，静脉周围的皮肤干燥易剥落。我的腿开始肿了。,33
我腿上有静脉曲张。它们又肿又痛。,33
我注意到我的腿肿了，有深紫色的静脉。它们并不痛苦，但与我有关。,33
我的小腿抽筋，走路很困难。我工作了一段时间后感觉很累。我觉得是因为我胖了。,33
当我长时间站立或行走时，我的腿会更痛。我也抽筋，不能长时间跑步。,33
我腿上有静脉曲张，非常明显。他们也不舒服，我跑步时会抽筋。,33
我腿上长了皮疹，引起了很多不适。好像抽筋了，我可以看到小腿上有明显的静脉。此外，在过去的几天里，我一直感到非常疲劳。,33
我腿上有深紫色的血管。它们看起来像是凸出来了。我跑步或短跑时也会抽筋。,33
我腿上有很多静脉曲张，真的很痛。我的腿也经常抽筋。,33
我注意到我腿上的血管变得比平时更明显了。这让我有点担心。而且，我每天都在经历抽筋。,33
我的腿肿了，这让我很难穿上鞋子。当我长时间坐着时，它也会引起不适。,33
我一直感到腿部疼痛，尤其是在锻炼的时候。我腿上的静脉也很突出，很疼。我一直感到疲劳。,33
我的小腿抽筋，真的很痛。它们突然出现，持续几分钟。他们让我很难走路和做日常活动。,33
我腿上有静脉曲张。,33
我的腿抽筋已经有几天了。我想我的小腿上可能有瘀伤，但我不确定。,33
我走路的时候小腿抽筋，我想是因为我超重了。我工作了一会儿就累了。,33
我腿上有静脉曲张。它们肿了，从我的皮肤上突出来。它们是痛苦而明显的。,33
我腿上有皮疹，让我很疼。似乎抽筋了，我可以看到小腿上有明显的静脉。,33
我腿上有些血管凸出来了。我很担心。我也超重了，我想这可能是原因。,33
我腿上有些红肿的皮肤。我想我能看到一些肿胀的血管。我真的很担心。,33
寒战、呕吐、乏力、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
寒战、呕吐、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
寒战、乏力、体重减轻、咳嗽、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
寒战、呕吐、乏力、体重减轻、咳嗽、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
寒战、呕吐、乏力、体重减轻、咳嗽、高热、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
寒战、呕吐、体重减轻、咳嗽、高热、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
寒战、呕吐、乏力、体重减轻、高烧、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
寒战、呕吐、乏力、体重减轻、咳嗽、高热、呼吸困难、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
呕吐、乏力、体重减轻、咳嗽、高热、呼吸困难、出汗、食欲不振、轻度发热、眼睛发黄、淋巴结肿大、不适、痰、胸痛、痰中带血,34
胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，抑郁，易怒，视力障碍,35
胃酸过多、消化不良、头痛、过度饥饿、颈部僵硬、抑郁、易怒、视力障碍,35
消化不良、头痛、视力模糊和扭曲、过度饥饿、颈部僵硬、抑郁、易怒、视力障碍,35
我经常头痛，严重到让我呕吐。我还有视力模糊、脖子酸痛和焦虑。,35
胃酸过多，消化不良，视力模糊和扭曲，过度饥饿，脖子僵硬，抑郁，易怒，视力障碍,35
胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，抑郁，视力障碍,35
我的视力一直有问题。我一直在看扭曲的东西，我的视力一直很模糊。,35
我经常头痛，视力模糊。我也有胃酸倒流和消化食物的困难。,35
我一直头疼，视力模糊，还有胃酸倒流。这些症状一直困扰着我，干扰着我的日常活动。,35
我一直看不清东西，它们看起来扭曲了。,35
胃酸过多，头痛，视力模糊和扭曲，过度饥饿，脖子僵硬，抑郁，易怒，视力障碍,35
胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，脖子僵硬，抑郁，易怒,35
胃酸过多、消化不良、头痛、视力模糊和扭曲、过度饥饿、抑郁、易怒、视力障碍,35
胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，易怒，视力障碍,35
我一直有视力问题，食欲增加，脖子酸痛，忧郁，易怒，经常头痛，以及胃酸倒流，消化不良和经常头晕。这些症状使我的日常活动更加困难，并给我带来了巨大的痛苦。,35
我一直头疼，视力模糊，吃东西后还会胃酸倒流，消化不良。,35
我一直头疼，视力模糊。,35
我一直感到头痛、恶心和对光敏感。我也一直感到非常烦躁和不耐烦。,35
我一直头痛、胃灼热、胃酸倒流和消化不良。我也一直感到忧郁、不耐烦，视力受损，食欲增加。,35
我一直很头疼，视力也很模糊。我消化食物也有困难，我觉得我有胃酸倒流。,35
我一直在经历头痛、视力模糊和扭曲、过度饥饿、脖子僵硬、抑郁、易怒和视觉障碍。,35
我一直在经历头痛，视力模糊和扭曲，以及过度饥饿。这些症状一直影响着我的日常生活，让我感到不适。,35
我头痛已经有一段时间了。它们很痛，让我觉得恶心。我也有恶心，呕吐，对光和声音敏感。,35
我一直头疼得看不清东西。我也有恶心，呕吐，对光和声音敏感。,35
我经常头痛，视力模糊。,35
我经常头痛、胃酸、消化不良、视力模糊和扭曲、食欲增加、脖子僵硬、抑郁、烦躁和视觉扭曲。,35
我头痛已经有一段时间了。它们非常痛苦，持续时间很长。我还会恶心、呕吐，对光和声音敏感。,35
胃酸过多、消化不良、头痛、视力模糊、扭曲、颈部僵硬、抑郁、易怒、视力障碍,35
我一直头痛欲裂，而且是在我头的一侧。这也让我感到恶心和头晕。,35
这几天我一直头疼，而且越来越厉害了。我也脖子疼，视力模糊。,35
我的视力一直有问题，把东西看得扭曲，经历视觉障碍。我也一直头疼。,35
我最近一直头疼得厉害，而且越来越厉害了。我的脖子也很疼，我感到焦虑和烦躁。我也很难看清事物。,35
我已经头疼很久了。它们通常在我头的一侧，非常疼痛。我还会恶心、呕吐，对光和声音敏感。,35
我一直头疼，视力模糊，还有胃酸倒流。我也有脖子僵硬，抑郁，急躁，食欲过大。,35
我一直感到头痛，视力模糊和扭曲，过度饥饿，脖子僵硬，抑郁，易怒和视觉障碍,35
我一直头疼，我一直觉得胃不舒服。我也看不清东西。,35
我一直头疼得厉害。我也有一些视力问题，我觉得我的胃真的很不舒服。,35
我一直头疼，视力模糊，还有胃病。我也有落枕、抑郁、急躁和视觉障碍。,35
我一直有头痛和消化问题，包括胃酸倒流和消化不良，已经有一段时间了。我也有脖子疼、抑郁、易怒和视觉障碍。,35
我一直有视觉障碍，看东西扭曲，视力困难。,35
我脖子僵硬，眼睛有问题，而且一直很饿。,35
我最近感觉非常暴躁和沮丧，我也注意到我的视力发生了变化。我想可能是偏头痛。,35
我经常头痛，视力模糊。我也有落枕、焦虑、易怒和视觉障碍。我也一直有胃病，包括消化不良和胃酸过多。,35
呕吐、头痛、恶心、旋转、失去平衡、站立不稳,36
头痛、恶心、旋转、失去平衡、站立不稳,36
呕吐，头痛，旋转运动，失去平衡，站立不稳,36
呕吐、恶心、旋转、失去平衡、站立不稳,36
呕吐、头痛、恶心、旋转、失去平衡,36
呕吐、头痛、恶心、旋转、不稳,36
呕吐、头痛、恶心、失去平衡、站立不稳,36
寒战、呕吐、高烧、出汗、头痛、恶心、腹泻、肌肉疼痛,37
寒战、呕吐、高烧、出汗、恶心、腹泻、肌肉疼痛,37
我发高烧，发冷，而且很痒。我头疼，还出了很多汗。我一直感到恶心，肌肉疼痛。,37
我最近感觉很不舒服。我发高烧，发冷，而且很痒。我也一直在呕吐和出汗。我头疼，肌肉酸痛。,37
寒战、呕吐、出汗、头痛、恶心、腹泻、肌肉疼痛,37
寒战、呕吐、高烧、出汗、头痛、腹泻、肌肉疼痛,37
我一直感觉很不舒服。我头疼，出了很多汗。我也一直感到恶心和肌肉疼痛。我也一直在抓挠，我发冷，发高烧。,37
疟疾的症状和体征可能包括：发烧、寒战、全身不适、头痛、恶心和呕吐、腹泻、腹痛、肌肉或关节痛、疲劳、呼吸急促、心率加快、咳嗽一些疟疾患者经历了疟疾“发作”的循环。发作通常以颤抖和发冷开始，随后是高烧，随后是出汗和恢复正常体温。疟疾的症状和体征通常在被受感染的蚊子叮咬后几周内出现。然而，某些类型的疟原虫可以在你的体内休眠长达一年。,37
我一直觉得很热，出汗，还一直在呕吐。我也一直在发冷，皮肤真的很痒。我一直头疼，我一直感到恶心和疼痛。,37
寒战、呕吐、高烧、出汗、头痛、恶心、肌肉疼痛,37
我发烧、呕吐、发冷和严重瘙痒。我也一直出汗很多，还头疼。我也一直感到恶心，肌肉疼痛。,37
我一直感觉很不舒服。我发高烧、发冷、呕吐和严重瘙痒。我还头痛、多汗、恶心和肌肉疼痛。,37
寒战、高烧、出汗、头痛、恶心、腹泻、肌肉疼痛,37
我已经发烧几天了，而且越来越严重。我也真的很痒，一直在吐。我觉得很虚弱，很累，头疼。我的肌肉也很酸痛。,37
我真的病了。我发烧、发冷和头痛。我一直在呕吐和出汗。我也有肌肉疼痛和恶心。,37
我一直感觉很不舒服。我一直在抓挠，一直在发冷、呕吐和发烧。我也头疼，出了很多汗。我一直感到恶心，肌肉酸痛。,37
我一直感到全身发痒，还发冷和恶心。我出了很多汗，还发高烧。我胃不舒服，头疼。我的肌肉真的很酸痛。,37
我最近感觉很不舒服。我一直在发高烧、发冷和严重瘙痒。我也一直在呕吐和出汗。我头痛恶心，肌肉酸痛。,37
我一直发高烧，发冷，恶心。我也出了很多汗，肌肉也疼。我真的感到恶心和头痛。,37
我一直在发烧、发冷和恶心。我也一直出汗很多，还头疼。我的肌肉酸痛，我一直在抓挠。,37
呕吐、高烧、出汗、头痛、恶心、腹泻、肌肉疼痛,37
过去几天我一直感觉很不舒服。我发高烧，发冷，还很痒。我也一直在呕吐和出汗。我头疼，肌肉酸痛。,37
我发高烧、严重瘙痒、发冷和呕吐。我也头疼，出了很多汗。此外，我一直感到恶心，肌肉疼痛。,37
寒战、呕吐、高烧、头痛、恶心、腹泻、肌肉疼痛,37
我一直在发烧、呕吐、发冷和严重瘙痒。我也头疼，出了很多汗。我的不适还伴随着恶心和肌肉疼痛。,37
我一直在发高烧、呕吐、发冷和严重瘙痒。我还头疼，大汗淋漓。我的不适还伴随着恶心和肌肉疼痛。,37
我一直感觉很不舒服，一直在抓挠。我发高烧、发冷、恶心和肌肉疼痛。我也出了很多汗。,37
我最近感觉很不舒服。我一直在发高烧、发冷和呕吐。我也出了很多汗，还头疼。我觉得恶心，肌肉也很酸痛。,37
我一直在发高烧、发冷和剧烈瘙痒。我也头疼，出了很多汗。我一直感到恶心，肌肉疼痛。,37
我发高烧、严重瘙痒、发冷和呕吐。我也头疼，出了很多汗。此外，我一直感到恶心，肌肉酸痛。,37
我一直感觉很不舒服。我发烧、发冷、呕吐和严重瘙痒。我也头疼，出了很多汗。我一直感到恶心，肌肉疼痛。,37
我一直感觉很不舒服。我发高烧，发冷，恶心，并剧烈抓挠。我的肌肉很疼，我感到恶心。我也出了很多汗。,37
我一直感到瘙痒、发冷、呕吐和发烧。我也头疼，出了很多汗。此外，恶心和肌肉疼痛也伤害了我。,37
我发高烧、呕吐、发冷和剧烈瘙痒。我也头疼，出了很多汗。我感到恶心，而且我的肌肉很疼。,37
我发高烧、发冷、恶心和严重瘙痒。我也头疼，出了很多汗。我也一直感到肌肉疼痛。,37
我最近感觉很不舒服。我发烧、发冷和剧烈瘙痒。我也一直在呕吐和头痛。我出了很多汗，感觉很不舒服。,37
我一直在发烧、发冷和呕吐。我也一直出汗很多，还头疼。我也一直感到恶心，肌肉疼痛。,37
我发烧、发冷和严重瘙痒。我也头疼，出了很多汗。我感觉很糟糕，恶心，肌肉疼痛。,37
我发烧好几天了，而且越来越严重了。我也一直在发冷，皮肤真的很痒。我头疼，出了很多汗。我的肌肉酸痛，我只是觉得很不舒服。,37
过去几天我一直感觉很不舒服。我发高烧，发冷，还很痒。我也一直在呕吐和出汗。我头疼，全身恶心疼痛。,37
我一直觉得很热，出汗，还一直在呕吐。我也一直在发抖，皮肤真的很痒。我头疼，肌肉疼。,37
我一直发冷、恶心、发高烧和严重的肌肉疼痛。我也头疼，出了很多汗。,37
我一直觉得很不舒服。我发高烧，发冷，而且很痒。我也一直出汗很多，还头疼。我也一直感到恶心和肌肉疼痛。,37
我发高烧、发冷、恶心和头痛。我也有肌肉疼痛和大量出汗。,37
我发高烧，出了很多汗。我还感到发冷、呕吐和严重的身体瘙痒。我感到恶心和头痛。我的肌肉极度不适。,37
过去几天我一直感觉很不舒服。我发高烧，发冷，还头疼。我也一直在呕吐和出汗。我也很痒，肌肉酸痛。,37
几天来我一直感到发烧和寒冷。我也一直出汗很多，还头疼。我的肌肉疼痛，我感到恶心。,37
我一直发高烧，发冷，恶心。我也一直出汗很多，还头疼。我肌肉酸痛，感觉不舒服。,37
疲劳、皮肤发黄、恶心、食欲不振、眼睛发黄、家族史,38
疲劳、皮肤发黄、恶心、眼睛发黄、家族史,38
疲劳、皮肤发黄、恶心、食欲不振、家族史,38
疲劳、皮肤发黄、食欲不振、眼睛发黄、家族史,38
疲劳、恶心、食欲不振、眼睛发黄、家族史,38
疲劳、皮肤发黄、恶心、食欲不振、眼睛发黄,38
皮肤发黄、恶心、食欲不振、眼睛发黄、家族史,38
瘙痒、乏力、嗜睡、皮肤发黄、尿黑、食欲不振、腹痛、眼睛发黄、不适、接受输血、接受未消毒注射,39
瘙痒、乏力、嗜睡、皮肤发黄、尿黑、食欲不振、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,39
瘙痒、乏力、嗜睡、皮肤发黄、尿黑、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,39
瘙痒、乏力、皮肤发黄、尿黑、食欲不振、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,39
瘙痒、乏力、嗜睡、皮肤发黄、食欲不振、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,39
瘙痒、嗜睡、皮肤发黄、尿黑、食欲不振、腹痛、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,39
瘙痒、乏力、嗜睡、皮肤发黄、尿黑、食欲不振、尿黄、眼睛发黄、不适、接受输血、接受未消毒注射,39
疲劳、嗜睡、皮肤发黄、尿黑、食欲不振、腹痛、尿黄、眼睛发黄、不适、输血、注射未消毒,39
瘙痒、乏力、嗜睡、尿黑、食欲不振、腹痛、尿黄、眼黄、不适、输血、注射等,39
急性乙型肝炎的症状从轻微到严重不等。它们通常在你被感染后1到4个月出现，尽管你可以在被感染后两周就看到它们。有些人，通常是小孩子，可能没有任何症状。乙型肝炎的体征和症状可能包括：腹痛、尿黑发热、关节痛、食欲不振、恶心和呕吐、虚弱和疲劳、皮肤和眼白发黄，也称为黄疸,39
瘙痒、呕吐、皮肤发黄、恶心、食欲不振、腹痛、眼睛发黄,40
瘙痒、皮肤发黄、恶心、食欲不振、腹痛、眼睛发黄,40
呕吐、皮肤发黄、恶心、食欲不振、腹痛、眼睛发黄,40
瘙痒、呕吐、皮肤发黄、恶心、食欲不振、腹痛,40
瘙痒、呕吐、皮肤发黄、食欲不振、腹痛、眼睛发黄,40
瘙痒、呕吐、恶心、食欲不振、腹痛、眼睛发黄,40
瘙痒、呕吐、皮肤发黄、恶心、腹痛、眼睛发黄,40
瘙痒、呕吐、皮肤发黄、恶心、食欲不振、眼睛发黄,40
