,text,label
139,"The severity of fetal alcohol syndrome symptoms varies, with some children experiencing them to a far greater degree than others. Signs and symptoms of fetal alcohol syndrome may include any mix of physical defects, intellectual or cognitive disabilities, and problems functioning and coping with daily life. Physical defects Physical defects may include:  Distinctive facial features, including small eyes, an exceptionally thin upper lip, a short, upturned nose, and a smooth skin surface between the nose and upper lip Deformities of joints, limbs and fingers Slow physical growth before and after birth Vision difficulties or hearing problems Small head circumference and brain size Heart defects and problems with kidneys and bones  Brain and central nervous system problemsProblems with the brain and central nervous system may include:  Poor coordination or balance Intellectual disability, learning disorders and delayed development Poor memory Trouble with attention and with processing information Difficulty with reasoning and problem-solving Difficulty identifying consequences of choices Poor judgment skills Jitteriness or hyperactivity Rapidly changing moods  Social and behavioral issuesProblems in functioning, coping and interacting with others may include:  Difficulty in school Trouble getting along with others Poor social skills Trouble adapting to change or switching from one task to another Problems with behavior and impulse control Poor concept of time Problems staying on task Difficulty planning or working toward a goal  When to see a doctorIf you're pregnant and can't stop drinking, ask your obstetrician, primary care doctor or mental health professional for help. Because early diagnosis may help reduce the risk of long-term problems for children with fetal alcohol syndrome, let your child's doctor know if you drank alcohol while you were pregnant. Don't wait for problems to arise before seeking help. If you have adopted a child or are providing foster care, you may not know if the biological mother drank alcohol while pregnant — and it may not initially occur to you that your child may have fetal alcohol syndrome. However, if your child has problems with learning and behavior, talk with his or her doctor so that the underlying cause might be identified. Request an appointment                                           There is a problem with                                 information submitted for this request. Review/update the                                 information highlighted below and resubmit the form.  From Mayo Clinic to your inbox                          Sign up for free, and stay up to date on research advancements, health tips and current health topics, like COVID-19, plus expertise  on managing health. Click here for an email preview.           Email   ErrorEmail field is required ErrorInclude a valid email address  Learn more about Mayo Clinic’s use of data.  To provide you with the most relevant and helpful information, and understand which                                 information is beneficial, we may combine your email and website usage information with                                 other information we have about you. If you are a Mayo Clinic patient, this could                                 include protected health information. If we combine this information with your protected                                 health information, we will treat all of that information as protected health                                 information and will only use or disclose that information as set forth in our notice of                                 privacy practices. You may opt-out of email communications at any time by clicking on                                 the unsubscribe link in the e-mail.   Subscribe!     Thank you for subscribing!  You'll soon start receiving the latest Mayo Clinic health information you requested in your inbox.    Distinctive facial features, including small eyes, an exceptionally thin upper lip, a short, upturned nose, and a smooth skin surface between the nose and upper lip Deformities of joints, limbs and fingers Slow physical growth before and after birth Vision difficulties or hearing problems Small head circumference and brain size Heart defects and problems with kidneys and bones  Brain and central nervous system problemsProblems with the brain and central nervous system may include:  Poor coordination or balance Intellectual disability, learning disorders and delayed development Poor memory Trouble with attention and with processing information Difficulty with reasoning and problem-solving Difficulty identifying consequences of choices Poor judgment skills Jitteriness or hyperactivity Rapidly changing moods  Social and behavioral issuesProblems in functioning, coping and interacting with others may include:  Difficulty in school Trouble getting along with others Poor social skills Trouble adapting to change or switching from one task to another Problems with behavior and impulse control Poor concept of time Problems staying on task Difficulty planning or working toward a goal  When to see a doctorIf you're pregnant and can't stop drinking, ask your obstetrician, primary care doctor or mental health professional for help. Because early diagnosis may help reduce the risk of long-term problems for children with fetal alcohol syndrome, let your child's doctor know if you drank alcohol while you were pregnant. Don't wait for problems to arise before seeking help. If you have adopted a child or are providing foster care, you may not know if the biological mother drank alcohol while pregnant — and it may not initially occur to you that your child may have fetal alcohol syndrome. However, if your child has problems with learning and behavior, talk with his or her doctor so that the underlying cause might be identified. Request an appointment                                           There is a problem with                                 information submitted for this request. Review/update the                                 information highlighted below and resubmit the form.  From Mayo Clinic to your inbox                          Sign up for free, and stay up to date on research advancements, health tips and current health topics, like COVID-19, plus expertise  on managing health. Click here for an email preview.           Email   ErrorEmail field is required ErrorInclude a valid email address  Learn more about Mayo Clinic’s use of data.  To provide you with the most relevant and helpful information, and understand which                                 information is beneficial, we may combine your email and website usage information with                                 other information we have about you. If you are a Mayo Clinic patient, this could                                 include protected health information. If we combine this information with your protected                                 health information, we will treat all of that information as protected health                                 information and will only use or disclose that information as set forth in our notice of                                 privacy practices. You may opt-out of email communications at any time by clicking on                                 the unsubscribe link in the e-mail.   Subscribe!     Thank you for subscribing!   Distinctive facial features, including small eyes, an exceptionally thin upper lip, a short, upturned nose, and a smooth skin surface between the nose and upper lip Deformities of joints, limbs and fingers Slow physical growth before and after birth Vision difficulties or hearing problems Small head circumference and brain size Heart defects and problems with kidneys and bones  Brain and central nervous system problems Problems with the brain and central nervous system may include:  Poor coordination or balance Intellectual disability, learning disorders and delayed development Poor memory Trouble with attention and with processing information Difficulty with reasoning and problem-solving Difficulty identifying consequences of choices Poor judgment skills Jitteriness or hyperactivity Rapidly changing moods  Social and behavioral issues Problems in functioning, coping and interacting with others may include:  Difficulty in school Trouble getting along with others Poor social skills Trouble adapting to change or switching from one task to another Problems with behavior and impulse control Poor concept of time Problems staying on task Difficulty planning or working toward a goal ",374.0
140,最常见的红眼病症状包括：一只或两只眼睛发红。一只或两只眼睛发痒。一只或两只眼睛有坚韧不拔的感觉。一只或两只眼睛的分泌物，在夜间形成硬壳，可能会阻止你的眼睛在早上睁开。撕裂。对光敏感，称为畏光。,756.0
141,背痛、四肢无力、颈痛、头晕、失去平衡,186.0
142,持续打喷嚏、乏力、咳嗽、高烧、头痛、淋巴结肿大、身体不适、痰多、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,234.0
143,心源性休克的体征和症状包括：呼吸急促严重呼吸急促突然心跳加速（心动过速）失去知觉脉搏微弱低血压（低血压）出汗皮肤苍白手脚冰冷排尿少于正常情况或根本没有心脏病发作的症状因为心源性休克通常发生在患有严重心脏病发作的人身上，所以了解心脏病发作的体征和症状很重要。这些症状包括：胸部中心的压力、饱胀或挤压疼痛，持续几分钟以上。疼痛蔓延到肩部、一只或两只手臂、背部，甚至牙齿和下巴。胸痛发作次数增加，呼吸急促，出汗，头晕或突然头晕，恶心和呕吐。当出现这些症状或体征时，请迅速就医，以降低发生心源性休克的风险。,171.0
144,胃酸过多、消化不良、头痛、视力模糊、扭曲、颈部僵硬、抑郁、易怒、视力障碍,630.0
145,寒战、呕吐、乏力、高烧、头痛、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
146,我呼吸困难，我真的很不舒服。我喉咙里满是痰，出了很多汗。我心跳加速，胸口疼。我咳出红色粘液。,766.0
147,瘙痒、呕吐、皮肤发黄、恶心、食欲不振、腹痛、眼睛发黄,207.0
148,疲劳、情绪波动、体重减轻、坐立不安、出汗、腹泻、心率加快、过度饥饿、肌肉无力、易怒、月经异常,502.0
149,排尿灼热、膀胱不适、尿臭、尿感持续,1035.0
150,关节痛、呕吐、乏力、皮肤发黄、尿黑、恶心、食欲不振、腹痛、眼睛发黄,467.0
151,肌肉萎缩、喉部斑块、高烧、婚外情,27.0
152,呕吐、呼吸困难、出汗、胸痛,447.0
153,疲劳、咳嗽、高烧、呼吸困难、粘液痰,149.0
154,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，抑郁，易怒，视力障碍,630.0
155,皮疹，脓疱，黑头粉刺,7.0
156,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，抑郁，易怒，视力障碍,630.0
157,瘙痒、呕吐、乏力、体重减轻、高烧、皮肤发黄、尿黑、腹痛,541.0
158,我的脖子和后背一直很疼，胳膊和腿都麻木了。我的平衡和眩晕也一直有问题。,186.0
159,排尿灼热、膀胱不适、尿臭、尿感持续,1035.0
160,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，抑郁，易怒，视力障碍,630.0
161,寒战、呕吐、乏力、高烧、头痛、恶心、便秘、腹痛、腹泻、中毒（伤寒）,1026.0
162,呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,33.0
163,寒战、呕吐、乏力、高烧、头痛、恶心、便秘、腹泻、伤寒、腹痛,1026.0
164,老花眼是逐渐发展的。你可能会在40岁后第一次注意到这些迹象和症状：倾向于将阅读材料拿得更远以使字母更清晰在正常阅读距离下视力模糊阅读或近距离工作后眼睛疲劳或头痛你可能会注意到如果你累了或在光线昏暗的地方，这些症状会更严重。,801.0
165,寒战、呕吐、乏力、高烧、头痛、便秘、腹痛、腹泻、伤寒、腹痛,1026.0
166,呕吐、出汗、胸痛,447.0
167,疲劳、体重减轻、坐立不安、嗜睡、血糖水平不规则、视力模糊和扭曲、肥胖、过度饥饿、食欲增加、多尿,285.0
168,呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,33.0
169,膝盖疼痛的位置和严重程度可能会有所不同，这取决于问题的原因。有时伴随膝盖疼痛的体征和症状包括：肿胀和僵硬，触摸发红和发热，虚弱或不稳定，爆裂声或嘎吱声，不能完全伸直膝盖,561.0
170,疲劳、体重增加、手脚冰冷、情绪波动、嗜睡、头晕、脸眼浮肿、甲状腺增大、指甲脆、四肢肿胀、抑郁、易怒、月经异常,511.0
171,肌肉无力、颈部僵硬、关节肿胀、运动僵硬、行走疼痛,72.0
172,胃酸过多，消化不良，头痛，视力模糊和扭曲，过度饥饿，颈部僵硬，易怒，视力障碍,630.0
173,疲劳、皮肤发黄、恶心、食欲不振、眼睛发黄、家族史,466.0
174,瘙痒、皮疹、结疹、变色斑片,394.0
175,动脉干的症状通常出现在生命的最初几天。它们包括：由于低氧水平导致的蓝色或灰色皮肤。过度嗜睡。喂养不良。成长不佳。心跳加速。呼吸急促。呼吸急促。,1018.0
176,皮疹、高烧、水疱、鼻周红肿、黄痂、软泥,515.0
177,皮疹、高烧、水疱、黄痂、软泥,515.0
178,皮疹、寒战、关节痛、呕吐、疲劳、高烧、头痛、恶心、食欲不振、眼后疼痛、背痛、不适、肌肉疼痛、全身红斑,275.0
179,我一直背痛，持续咳嗽，四肢无力。我还有眩晕和失去平衡的问题，脖子疼。,186.0
180,呕吐、眼窝凹陷、脱水、腹泻,402.0
181,持续打喷嚏、寒战、乏力、咳嗽、高烧、头痛、不适、痰、咽喉发炎、眼睛发红、鼻窦压力、流鼻涕、充血、胸痛、嗅觉丧失、肌肉疼痛,234.0
182,我很难集中注意力和记忆东西。我感觉我有脑雾。,308.0
183,呕吐、皮肤发黄、腹痛、胃胀、腹胀、饮酒史、液体超载,33.0
184,瘙痒、皮疹、疲劳、嗜睡、头痛、食欲不振、轻度发热、淋巴结肿大、不适、全身红斑,193.0
185,覆盖神经的保护性髓鞘的损伤导致大脑和神经系统功能的进行性恶化，包括：检测感觉（如触觉、疼痛、热和声音）的能力丧失智力、思维和记忆技能丧失运动技能（如行走、移动、说话和吞咽）僵硬、僵硬的肌肉、肌肉功能差和瘫痪膀胱和肠道功能丧失胆囊问题失明听力损失癫痫发作情绪和行为问题，包括情绪不稳定和物质滥用每种形式的异染性脑白质营养不良发生在不同的年龄，并可能具有不同的初始体征和症状以及进展速度：婴儿晚期形式。这是最常见的异染性脑白质营养不良，开始于大约2岁或更小。言语和肌肉功能的进行性丧失会迅速发生。患有这种形式的儿童通常活不过童年。少年形态。这是第二种最常见的形式，始于3至16岁的儿童。早期迹象是行为和认知问题以及在学校越来越困难。可能会丧失行走能力。虽然幼年型的进展不如晚期婴儿型快，但症状开始后的存活率通常不到20年。成人形式。这种形式不太常见，通常在16岁以后开始。症状进展缓慢，可能始于行为和精神问题、药物和酒精滥用以及学校和工作问题。可能会出现妄想和幻觉等精神病症状。这种形式的病程各不相同，有症状稳定的时期和功能快速下降的时期。成年人在最初出现症状后可能会存活几十年。,625.0
